"","beer_beerid","beer_name","beer_abv","brewery_name","review_overall","review_aroma","review_appearance","review_palate","review_taste","n_reviews","beer_style"
"170",538,"Fenway Pale Ale",5.5,"Beer Works",3.83928571428571,3.45535714285714,3.66964285714286,3.58035714285714,3.72321428571429,56,"APA"
"171",539,"Muddy River Porter",5.5,"Beer Works",3.80769230769231,3.88461538461538,3.92307692307692,3.80769230769231,3.88461538461538,13,"Porter"
"172",540,"Curley's Irish Stout",4,"Beer Works",3.45833333333333,3.45833333333333,3.6875,3.39583333333333,3.33333333333333,24,"Stout"
"173",552,"Back Bay IPA",6.5,"Beer Works",3.89285714285714,3.87142857142857,3.82857142857143,3.80714285714286,3.87142857142857,70,"IPA"
"174",554,"Buck Eye Oatmeal Stout",5,"Beer Works",3.67142857142857,3.64285714285714,3.92857142857143,3.47142857142857,3.61428571428571,35,"Stout"
"175",556,"Boston Red",5.2,"Beer Works",3.46296296296296,3.37037037037037,3.75925925925926,3.55555555555556,3.37037037037037,27,"Red Ale"
"176",567,"Rolling Rock Extra Pale",4.6,"Latrobe Brewing Co.",3.08918539325843,2.42205056179775,2.64606741573034,2.71629213483146,2.64255617977528,712,"Lager"
"177",571,"Samuel Smith's Oatmeal Stout",5,"Samuel Smith Old Brewery (Tadcaster)",4.24074074074074,4.01827160493827,4.25086419753086,4.20024691358025,4.26666666666667,2025,"Stout"
"178",572,"Samuel Smith's, The Famous Taddy Porter",5,"Samuel Smith Old Brewery (Tadcaster)",4.19140625,4.03949652777778,4.21397569444444,4.06380208333333,4.16883680555556,1152,"Porter"
"179",573,"Samuel Smith's India Ale",5,"Samuel Smith Old Brewery (Tadcaster)",3.86895674300254,3.59669211195929,3.90330788804071,3.74936386768448,3.73854961832061,786,"IPA"
"180",574,"Samuel Smith's Pure Brewed Lager Beer",5,"Samuel Smith Old Brewery (Tadcaster)",3.96959459459459,3.58783783783784,3.71283783783784,3.78209459459459,3.80067567567568,296,"Lager"
"181",580,"Miller High Life",5,"Miller Brewing Co.",3.3625,2.48317307692308,2.96298076923077,2.86442307692308,2.88701923076923,1040,"Lager"
"182",581,"Snake River Lager",4.8,"Snake River Brewing Company & Brewpub",3.96710526315789,3.69078947368421,3.79605263157895,3.81578947368421,3.79605263157895,76,"Lager"
"183",588,"Yuengling Premium Beer",4.4,"Yuengling Brewery ",3.30794701986755,2.79470198675497,3.02980132450331,3.04966887417219,3.01655629139073,151,"Lager"
"184",591,"Hoogstraten Poorter",6.5,"Brouwerij Sterkens N.V.",3.55625,3.53125,3.65625,3.325,3.5,80,"Porter"
"185",592,"Snake River Pale Ale",5.2,"Snake River Brewing Company & Brewpub",3.89795918367347,3.64285714285714,3.71938775510204,3.69897959183673,3.72959183673469,98,"APA"
"186",594,"Aass Genuine Pilsner",5.5,"Aass Brewery",3.75,3.28125,3.625,3.5,3.6875,16,"Pilsener"
"187",595,"Würzburger Hofbräu Premium Pilsner",NA,"Würzburger Hofbräu AG",4,3.625,3.8875,3.8,3.79375,80,"Pilsener"
"188",596,"Aass Original Lager",5,"Aass Brewery",4.0625,3.3125,3.6875,3.75,3.6875,8,"Lager"
"189",597,"Rebel Garnet",NA,"M&#283;&#357;anský Pivovar Havlí&#269;k&#367;v Brod, A.S.",3.71428571428571,3.71428571428571,3.42857142857143,3.64285714285714,3.71428571428571,7,"Lager"
"190",604,"Zambezi",5,"Delta Beverages",3.30952380952381,2.9047619047619,3.11904761904762,2.95238095238095,3.0952380952381,21,"Lager"
"191",607,"Fat Tire Amber Ale",5.2,"New Belgium Brewing",3.82388059701493,3.45253731343284,3.73462686567164,3.56835820895522,3.60298507462687,1675,"Red Ale"
"192",608,"Poleeko Gold Pale Ale",5.5,"Anderson Valley Brewing Company",4.00170068027211,3.74149659863946,3.84863945578231,3.80272108843537,3.87925170068027,294,"APA"
"193",609,"Buzzards Bay Island Export Beer",4.3,"Buzzards Bay Brewing",3.58333333333333,3.66666666666667,3.75,3.33333333333333,3.33333333333333,6,"APA"
"194",611,"Hop Ottin' IPA",7,"Anderson Valley Brewing Company",4.00765550239234,4.00287081339713,4.11052631578947,3.95023923444976,4.04784688995215,1045,"IPA"
"195",615,"Barney Flats Oatmeal Stout",5.7,"Anderson Valley Brewing Company",4.08873056994819,3.95077720207254,4.09132124352332,3.98704663212435,4.09974093264249,772,"Stout"
"196",622,"Smuttynose Robust Porter",5.7,"Smuttynose Brewing Company",4.10867117117117,4.08502252252252,4.19313063063063,4.06475225225225,4.19763513513514,888,"Porter"
"197",623,"Boont Amber Ale",5.8,"Anderson Valley Brewing Company",3.96724890829694,3.72598253275109,3.89410480349345,3.83406113537118,3.9028384279476,458,"Red Ale"
"198",624,"Fischer Bitter",4.9,"Brasserie Fischer / Fischer Biere d' Alsace",3.01041666666667,2.72916666666667,3.47916666666667,2.94791666666667,2.88541666666667,48,"Lager"
"199",630,"Blue Heron Pale Ale",6.1,"Mendocino Brewing Company",3.51075268817204,3.3494623655914,3.52867383512545,3.46236559139785,3.40322580645161,279,"APA"
"200",631,"Red Tail Ale",6.1,"Mendocino Brewing Company",3.56444444444444,3.34777777777778,3.53666666666667,3.44333333333333,3.43111111111111,450,"Red Ale"
"201",632,"Snake River Zonker Stout",6,"Snake River Brewing Company & Brewpub",4.2375,4.1275,4.2225,4.1175,4.2075,200,"Stout"
"202",638,"Blackout Oatmeal Stout",3.7,"Cambridge Brewing Company",4.1875,3.8125,4.125,4,3.875,8,"Stout"
"203",640,"Maccabee Premium Beer",4.9,"Tempo Beer Industries LTD",2.89130434782609,2.5,2.76086956521739,2.73913043478261,2.69565217391304,23,"Pilsener"
"204",642,"Stone 4th Anniversary IPA",8.5,"Stone Brewing Co.",3.95,4.05,3.8,4.1,4,10,"IPA"
"205",650,"Guinness Extra Stout (Original)",6,"Guinness Ltd.",3.73914823914824,3.60892710892711,4.10851760851761,3.71539721539722,3.74938574938575,1221,"Stout"
"206",653,"Natural Ice",5.9,"Anheuser-Busch",2.33916083916084,1.81993006993007,2.13636363636364,2.11538461538462,1.94230769230769,286,"Lager"
"207",655,"Rebel",4.4,"M&#283;&#357;anský Pivovar Havlí&#269;k&#367;v Brod, A.S.",3.56857142857143,3.24,3.54571428571429,3.42285714285714,3.34,175,"Pilsener"
"208",665,"Anchor Liberty Ale",6,"Anchor Brewing Company",4.10091743119266,3.88108680310515,3.97353563867325,3.91107974594213,4.01764290755116,1417,"APA"
"209",667,"Negra Modelo",5.4,"Grupo Modelo S.A. de C.V.",3.59619952494062,3.14964370546318,3.44239904988124,3.31769596199525,3.40795724465558,842,"Lager"
"210",670,"Busch Beer",4.6,"Anheuser-Busch",2.47593582887701,1.90106951871658,2.13101604278075,2.12566844919786,2.09090909090909,374,"Lager"
"211",673,"Rodenbach Grand Cru",6,"Brouwerij Rodenbach N.V.",4.1134401972873,4.20838471023428,4.09494451294698,4.1288532675709,4.30702836004932,811,"Red Ale"
"212",680,"Brooklyn Black Chocolate Stout",10,"Brooklyn Brewery",4.03228442991418,4.11054352268083,4.29382917858602,4.165304454434,4.22088271352677,2447,"Stout"
"213",681,"Sudwerk Pilsner",5,"Sudwerk Restaurant and Brewery",3.94186046511628,3.67441860465116,3.76744186046512,3.75581395348837,3.7906976744186,43,"Pilsener"
"214",682,"Catamount Porter",5.4,"Harpoon Brewery",4.15384615384615,3.98076923076923,4.13461538461539,3.84615384615385,4.05769230769231,26,"Porter"
"215",685,"Tocaloma Amber Ale",NA,"Lagunitas Brewing Company",3.97222222222222,3.69444444444444,4.05555555555556,3.77777777777778,3.88888888888889,18,"Red Ale"
"216",689,"Red Stripe Jamaican Lager",4.7,"Desnoes & Geddes Limited",3.37024608501119,2.76118568232662,2.9927293064877,3.02628635346756,3.05369127516779,894,"Lager"
"217",691,"Calico Copper Amber Ale",5,"Ballast Point Brewing Company",4.03003533568905,3.79505300353357,4.08127208480565,3.8904593639576,3.89222614840989,283,"Red Ale"
"218",692,"Catamount  8 Lives",5.1,"Harpoon Brewery",3.875,3.6875,3.75,3.4375,3.625,8,"APA"
"219",693,"Shipyard IPA",5.8,"Shipyard Brewing Co.",3.40899795501022,3.21063394683027,3.62985685071575,3.3558282208589,3.25460122699387,489,"IPA"
"220",698,"St. Pauli Girl Special Dark",4.8,"St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.",3.22488038277512,2.96172248803828,3.34210526315789,3.03827751196172,2.97846889952153,209,"Lager"
"221",700,"St. Pauli Girl",4.9,"St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.",3.19132653061224,2.66454081632653,2.99362244897959,2.97959183673469,2.92474489795918,392,"Pilsener"
"222",701,"Catamount Pale Ale",5.5,"Harpoon Brewery",4.21875,3.96875,3.90625,3.625,4.0625,16,"APA"
"223",703,"Murphy's Irish Stout",4,"Murphy Brewery Ireland Limited",3.9434490481523,3.48880179171333,4.2508398656215,3.76595744680851,3.67021276595745,893,"Stout"
"224",709,"Big Eye IPA",7,"Ballast Point Brewing Company",4.09109042553191,4.08510638297872,4.08776595744681,4.00997340425532,4.0751329787234,752,"IPA"
"225",710,"Fischer Tradition Amber",6,"Brasserie Fischer / Fischer Biere d' Alsace",2.9089219330855,2.78996282527881,3.45167286245353,2.92379182156134,2.78624535315985,269,"Lager"
"226",712,"Weihenstephaner Original",5.1,"Bayerische Staatsbrauerei Weihenstephan",4.1965620328849,3.74140508221226,3.87070254110613,3.92600896860987,3.99626307922272,669,"Lager"
"227",714,"Casco Bay RipTide Red Ale",5.4,"Casco Bay Brewing Co.",3.95959595959596,3.65656565656566,3.84848484848485,3.85858585858586,3.9040404040404,99,"Red Ale"
"228",719,"Buzzards Bay West Porter",5.2,"Buzzards Bay Brewing",3.73076923076923,3.44230769230769,3.82692307692308,3.51923076923077,3.73076923076923,26,"Porter"
"229",726,"He'Brew Genesis Ale",5.6,"Shmaltz Brewing Company",3.62776025236593,3.37223974763407,3.62460567823344,3.52839116719243,3.54574132492114,317,"Red Ale"
"230",733,"Fuller's India Pale Ale",4.9,"Fuller Smith & Turner PLC",4.07874015748031,3.82677165354331,3.93307086614173,3.85433070866142,3.95669291338583,127,"IPA"
"231",734,"Steelhead Scotch Porter",6.5,"Mad River Brewing Company",3.96261682242991,3.92523364485981,3.88084112149533,3.81542056074766,3.9696261682243,214,"Porter"
"232",735,"Jamaica Red Ale",6.5,"Mad River Brewing Company",3.95064377682403,3.75321888412017,3.84978540772532,3.86909871244635,3.95278969957082,233,"Red Ale"
"233",737,"Odell Levity Amber Ale",5,"Odell Brewing Company",3.85826771653543,3.49606299212598,3.76377952755906,3.62204724409449,3.66929133858268,127,"Red Ale"
"234",738,"Odell Cutthroat Porter",5.1,"Odell Brewing Company",4.17767295597484,3.99528301886792,4.10377358490566,3.92767295597484,4.11477987421384,318,"Porter"
"235",743,"Ceres Royal Stout (Ceres Extra Strong Stout)",7.7,"Ceres Brewery (Royal Unibrew)",3.74,3.66,3.66,3.66,3.68,25,"Stout"
"236",744,"Tennent's Stout",NA,"Tennent Caledonian Breweries",4.08333333333333,4.08333333333333,3.75,3.91666666666667,4,6,"Stout"
"237",747,"Dragon Stout",7.5,"Desnoes & Geddes Limited",3.33894230769231,3.38701923076923,3.73076923076923,3.40625,3.41105769230769,208,"Stout"
"238",750,"Carib Lager",5.2,"Carib Brewery Limited",3.1078431372549,2.51307189542484,2.88235294117647,2.80392156862745,2.81045751633987,153,"Lager"
"239",751,"Sweetwater 420 Extra Pale Ale",5.4,"SweetWater Brewing Company",3.86252354048964,3.51224105461394,3.6346516007533,3.60357815442561,3.66572504708098,531,"APA"
"240",752,"Guinness Foreign Extra Stout",7.5,"Guinness Ltd.",4.05718475073314,3.93988269794721,4.29985337243402,4.02492668621701,4.08211143695015,682,"Stout"
"241",754,"Guinness Draught",4.2,"Guinness Ltd.",3.68506787330317,3.22828054298643,4.19705882352941,3.44660633484163,3.35339366515837,2210,"Stout"
"242",755,"Carnegie Porter 5,5%",5.5,"Carlsberg Sverige AB",4.1980198019802,4.01815181518152,4.02310231023102,4.07920792079208,4.18646864686469,303,"Porter"
"243",756,"Rollstone Red Ale",NA,"Z Street Brewing Company",4,3.7,3.9,3.74,3.84,25,"Red Ale"
"244",757,"Patriot Pilsner",5.5,"Beer Works",3.64285714285714,3.5,4,3.57142857142857,3.64285714285714,7,"Pilsener"
"245",761,"Concord North Woods Ale",6.4,"Concord Brewery",4.07142857142857,3.85714285714286,4,3.96428571428571,4.01785714285714,28,"Red Ale"
"246",762,"Concord Porter",NA,"Concord Brewery",3.86842105263158,3.69736842105263,3.89473684210526,3.76315789473684,3.86842105263158,38,"Porter"
"247",767,"Tsingtao",4.8,"Tsingtao Brewery Co., Ltd.",3.075,2.57980769230769,2.72596153846154,2.87211538461538,2.84038461538462,520,"Lager"
"248",768,"Captain Swain's Extra Stout",8,"Cisco Brewers Inc.",3.83941605839416,3.91605839416058,4.11313868613139,3.81021897810219,3.91970802919708,137,"Stout"
"249",769,"Mocha Java Stout",NA,"Z Street Brewing Company",3.89705882352941,4.01470588235294,4.05147058823529,3.91911764705882,3.96323529411765,68,"Stout"
"250",771,"Entire Butt English Porter",4.8,"Salopian Brewing Company Ltd",3.95142857142857,3.84,3.92571428571429,3.73142857142857,3.87714285714286,175,"Porter"
"251",774,"Sapporo Reserve",5.2,"Sapporo Breweries Ltd.",3.45,3.096875,3.453125,3.275,3.26875,160,"Lager"
"252",775,"Buzzards Bay Olde Buzzard Lager",5,"Buzzards Bay Brewing",3.8134328358209,3.41044776119403,3.6044776119403,3.58955223880597,3.64925373134328,67,"Lager"
"253",778,"Samuel Smith's Organically Produced Lager Beer",5,"Samuel Smith Old Brewery (Tadcaster)",4.05820895522388,3.55820895522388,3.75373134328358,3.85970149253731,3.84179104477612,335,"Lager"
"254",780,"Pride Of Romsey I.P.A.",5,"Hampshire Brewery Ltd",3.85555555555556,3.74444444444444,3.88888888888889,3.65555555555556,3.8,45,"IPA"
"255",782,"Samuel Smith's Imperial Stout",7,"Samuel Smith Old Brewery (Tadcaster)",4.166875,4.1196875,4.2996875,4.1353125,4.2284375,1600,"Stout"
"256",788,"Brooklyn Pilsner",5.1,"Brooklyn Brewery",3.89828431372549,3.58210784313725,3.72426470588235,3.69362745098039,3.72303921568627,408,"Pilsener"
"257",790,"Imperial Stout",NA,"John Harvard's Brewery & Ale House",4.11111111111111,4.05555555555556,4.11111111111111,4.11111111111111,4.22222222222222,9,"Stout"
"258",794,"Bell's Amber Ale",5.8,"Bell's Brewery, Inc.",4.03002610966057,3.65731070496084,3.81396866840731,3.84138381201044,3.91057441253264,766,"Red Ale"
"259",797,"Riley's Stout",5.5,"Paper City Brewery Co., Inc.",4.03703703703704,3.81481481481481,4.05555555555556,3.86111111111111,3.84259259259259,54,"Stout"
"260",799,"Radeberger Pilsner",4.8,"Radeberger Exportbierbrauerei",3.83689024390244,3.45884146341463,3.72713414634146,3.67987804878049,3.63871951219512,328,"Pilsener"
"261",800,"Yebisu (Premium)",5,"Sapporo Breweries Ltd.",3.60365853658537,3.16463414634146,3.39634146341463,3.40243902439024,3.4390243902439,82,"Lager"
"262",803,"Smooth Oatmeal Stout",NA,"Goose Island Beer Co.",4.06818181818182,3.86363636363636,4.06818181818182,4,4.13636363636364,22,"Stout"
"263",807,"Kirin Lager",4.9,"Kirin Brewery Company, Limited",2.5,2.13492063492063,2.52380952380952,2.42063492063492,2.14285714285714,63,"Lager"
"264",814,"Sapporo Draft Beer",5,"Sapporo Breweries Ltd.",3.15116279069767,2.64728682170543,2.96124031007752,2.96511627906977,2.84108527131783,129,"Lager"
"265",816,"Odell Cutthroat Pale Ale",NA,"Odell Brewing Company",3.88333333333333,3.7,3.85,3.81666666666667,3.83333333333333,30,"APA"
"266",824,"Steelhead Extra Pale Ale",5.6,"Mad River Brewing Company",3.83163265306122,3.4515306122449,3.52551020408163,3.55867346938776,3.58928571428571,196,"APA"
"267",825,"Caffrey's Irish Ale",3.8,"Thomas Caffrey Brewing Co.",3.36813186813187,3.13186813186813,3.7967032967033,3.3956043956044,3.18131868131868,91,"Red Ale"
"268",827,"Sapporo Original Draft Beer",5,"Sapporo Breweries Ltd.",3.095,2.75,3.01,2.985,2.91,100,"Lager"
"269",829,"Jamaica Sunset India Pale Ale",7,"Mad River Brewing Company",3.62213740458015,3.48473282442748,3.67557251908397,3.61450381679389,3.54961832061069,131,"IPA"
"270",830,"He'Brew Messiah Stout",NA,"Shmaltz Brewing Company",3.5,3.46153846153846,3.80769230769231,3.65384615384615,3.53846153846154,13,"Stout"
"271",831,"Sagres Cerveja",5.1,"Sociedade Central de Cervejas",3.06593406593407,2.68131868131868,2.95604395604396,2.94505494505495,2.93406593406593,91,"Lager"
"272",832,"Dundee Original Honey Brown Lager",4.5,"Genesee Brewing Co. / Dundee Brewing Co.",3.31671779141104,2.93711656441718,3.14187116564417,3.04984662576687,3.08128834355828,652,"Lager"
"273",834,"Crystal Lager Beer",NA,"Bud&#283;jovický M&#283;&#357;anský Pivovar",3.38636363636364,3.27272727272727,3.29545454545455,3.31818181818182,3.27272727272727,22,"Pilsener"
"274",837,"Coors Light",4.2,"Coors Brewing Company",2.57649092480553,1.84442523768366,2.00129645635264,2.02679343128781,1.97407087294728,1157,"Lager"
"275",838,"St. Peter's Old-Style Porter",5.1,"St. Peter's Brewery Co Ltd",3.89164490861619,3.77023498694517,3.80026109660574,3.66840731070496,3.86031331592689,383,"Porter"
"276",839,"Kinsale Irish Lager",4.3,"Kinsale Brewing Company,",3.18421052631579,2.81578947368421,3.11842105263158,2.97368421052632,2.93421052631579,38,"Lager"
"277",840,"Samuel Adams I.P.A.",5.93,"Boston Beer Company (Samuel Adams)",3.54761904761905,3.45238095238095,3.64285714285714,3.52380952380952,3.38095238095238,21,"IPA"
"278",848,"Tecate",4.5,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",2.95257731958763,2.38865979381443,2.73298969072165,2.70927835051546,2.59175257731959,485,"Lager"
"279",850,"Killarney's Red Lager",5,"Anheuser-Busch",2.5,2.44117647058824,2.67647058823529,2.29411764705882,2.35294117647059,17,"Lager"
"280",851,"Michael Shea's Irish Amber",4.62,"Genesee Brewing Co. / Dundee Brewing Co.",3.38709677419355,3.09677419354839,3.4758064516129,3.13709677419355,3.18548387096774,62,"Lager"
"281",855,"Genny Light",3.6,"Genesee Brewing Co. / Dundee Brewing Co.",2.875,2.38970588235294,2.625,2.55147058823529,2.58823529411765,68,"Lager"
"282",859,"Himalayan Blue",4.5,"Yuksom Breweries, Ltd.",2.6875,2.59375,2.78125,2.6875,2.71875,16,"Lager"
"283",862,"Harp Lager",5,"Guinness Ltd.",3.50280112044818,3.06302521008403,3.39285714285714,3.27521008403361,3.26750700280112,714,"Lager"
"284",865,"Genesee Beer",4.5,"Genesee Brewing Co. / Dundee Brewing Co.",3.04705882352941,2.61176470588235,2.90588235294118,2.85,2.81176470588235,170,"Lager"
"285",867,"Birra Moretti",4.6,"Birra Moretti (Heineken)",3.18932038834951,2.76334951456311,3.02184466019417,3.01334951456311,2.9623786407767,412,"Lager"
"286",868,"Gösser",5.2,"Brau Union Österreich AG",3.33108108108108,2.94594594594595,3.20945945945946,3.15540540540541,3.17567567567568,74,"Lager"
"287",869,"Hacker-Pschorr Münchner Hell",4.9,"Hacker-Pschorr Bräu GmbH",4.19318181818182,3.67045454545455,3.875,3.85227272727273,3.86363636363636,44,"Lager"
"288",870,"Hamm's",4.7,"Hamm's Brewing Co.",3.19277108433735,2.58734939759036,2.78915662650602,2.76506024096386,2.7921686746988,166,"Lager"
"289",875,"Old Engine Oil",6,"Harviestoun Brewery Ltd.",4.05263157894737,3.99699248120301,4.09924812030075,4.04586466165413,4.13082706766917,665,"Porter"
"290",876,"Ballantine XXX Ale",4.85,"Pabst Brewing Company",3.38141025641026,2.81730769230769,3.125,3.10897435897436,3.10897435897436,156,"APA"
"291",900,"Pollenator",4.6,"Long Trail Brewing Co.",3.78666666666667,3.36,3.64666666666667,3.57333333333333,3.55333333333333,75,"APA"
"292",901,"Moor Porter",7,"Cisco Brewers Inc.",3.64462809917355,3.77685950413223,3.92561983471074,3.56611570247934,3.74380165289256,121,"Porter"
"293",902,"Saranac Caramel Porter",5.4,"Matt Brewing Company",2.98474178403756,3.2887323943662,3.46478873239437,3.13262910798122,3.06807511737089,426,"Porter"
"294",903,"Saranac Adirondack Lager",5.5,"Matt Brewing Company",3.57157894736842,3.26210526315789,3.55684210526316,3.37684210526316,3.39052631578947,475,"Pilsener"
"295",909,"Killian's Irish Red",4.9,"Coors Brewing Company",3.30750893921335,2.8492252681764,3.36412395709178,2.97794994040524,3.00834326579261,839,"Lager"
"296",911,"McEwan's India Pale Ale",4.7,"The Caledonian Brewery Company Limited",3.10443037974684,2.82278481012658,3.25,2.95253164556962,2.83227848101266,158,"IPA"
"297",912,"Berkshire Ale Traditional Pale Ale",6.3,"Berkshire Brewing Company Inc.",4.07720588235294,3.8125,4.06985294117647,3.93014705882353,3.94485294117647,136,"APA"
